"Plot Title:  16_12_2020"
"#","Date Time, GMT+00:00","Temp, °F (LGR S/N: 10570397, SEN S/N: 10570397)","RH, % (LGR S/N: 10570397, SEN S/N: 10570397)","Coupler Detached (LGR S/N: 10570397)","Coupler Attached (LGR S/N: 10570397)","Host Connected (LGR S/N: 10570397)","Stopped (LGR S/N: 10570397)","End Of File (LGR S/N: 10570397)"
901,12/16/20 07:13:56 pm,56.728,68.819,,,,,
902,12/16/20 07:13:57 pm,56.728,68.847,,,,,
903,12/16/20 07:13:58 pm,56.728,68.847,,,,,
904,12/16/20 07:13:59 pm,56.728,68.876,,,,,
905,12/16/20 07:14:00 pm,56.685,68.872,,,,,
906,12/16/20 07:14:01 pm,56.642,68.867,,,,,
907,12/16/20 07:14:02 pm,56.642,68.867,,,,,
908,12/16/20 07:14:03 pm,56.599,68.892,,,,,
909,12/16/20 07:14:04 pm,56.599,68.863,,,,,
910,12/16/20 07:14:05 pm,56.556,68.858,,,,,
911,12/16/20 07:14:06 pm,56.556,68.858,,,,,
912,12/16/20 07:14:07 pm,56.556,68.858,,,,,
913,12/16/20 07:14:08 pm,56.556,68.858,,,,,
914,12/16/20 07:14:09 pm,56.556,68.858,,,,,
915,12/16/20 07:14:10 pm,56.512,68.825,,,,,
916,12/16/20 07:14:11 pm,56.512,68.825,,,,,
917,12/16/20 07:14:12 pm,56.512,68.825,,,,,
918,12/16/20 07:14:13 pm,56.469,68.821,,,,,
919,12/16/20 07:14:14 pm,56.469,68.821,,,,,
920,12/16/20 07:14:15 pm,56.469,68.821,,,,,
921,12/16/20 07:14:16 pm,56.469,68.821,,,,,
922,12/16/20 07:14:17 pm,56.469,68.821,,,,,
923,12/16/20 07:14:18 pm,56.426,68.816,,,,,
924,12/16/20 07:14:19 pm,56.426,68.787,,,,,
925,12/16/20 07:14:20 pm,56.426,68.816,,,,,
926,12/16/20 07:14:21 pm,56.383,68.812,,,,,
927,12/16/20 07:14:22 pm,56.383,68.812,,,,,
928,12/16/20 07:14:23 pm,56.383,68.840,,,,,
929,12/16/20 07:14:24 pm,56.383,68.812,,,,,
930,12/16/20 07:14:25 pm,56.383,68.840,,,,,
931,12/16/20 07:14:26 pm,56.383,68.840,,,,,
932,12/16/20 07:14:27 pm,56.340,68.865,,,,,
933,12/16/20 07:14:28 pm,56.340,68.865,,,,,
934,12/16/20 07:14:29 pm,56.340,68.922,,,,,
935,12/16/20 07:14:30 pm,56.340,68.951,,,,,
936,12/16/20 07:14:31 pm,56.340,68.980,,,,,
937,12/16/20 07:14:32 pm,56.340,69.037,,,,,
938,12/16/20 07:14:33 pm,56.340,69.095,,,,,
939,12/16/20 07:14:34 pm,56.340,69.123,,,,,
940,12/16/20 07:14:35 pm,56.340,69.152,,,,,
941,12/16/20 07:14:36 pm,56.340,69.210,,,,,
942,12/16/20 07:14:37 pm,56.340,69.267,,,,,
943,12/16/20 07:14:38 pm,56.295,69.291,,,,,
944,12/16/20 07:14:39 pm,56.295,69.320,,,,,
945,12/16/20 07:14:40 pm,56.295,69.377,,,,,
946,12/16/20 07:14:41 pm,56.295,69.406,,,,,
947,12/16/20 07:14:42 pm,56.295,69.435,,,,,
948,12/16/20 07:14:43 pm,56.340,69.468,,,,,
949,12/16/20 07:14:44 pm,56.340,69.525,,,,,
950,12/16/20 07:14:45 pm,56.340,69.525,,,,,
951,12/16/20 07:14:46 pm,56.340,69.583,,,,,
952,12/16/20 07:14:47 pm,56.340,69.611,,,,,
953,12/16/20 07:14:48 pm,56.340,69.640,,,,,
954,12/16/20 07:14:49 pm,56.383,69.673,,,,,
955,12/16/20 07:14:50 pm,56.383,69.731,,,,,
956,12/16/20 07:14:51 pm,56.383,69.759,,,,,
957,12/16/20 07:14:52 pm,56.383,69.817,,,,,
958,12/16/20 07:14:53 pm,56.383,69.845,,,,,
959,12/16/20 07:14:54 pm,56.383,69.845,,,,,
960,12/16/20 07:14:55 pm,56.383,69.874,,,,,
961,12/16/20 07:14:56 pm,56.383,69.903,,,,,
962,12/16/20 07:14:57 pm,56.383,69.931,,,,,
963,12/16/20 07:14:58 pm,56.383,69.931,,,,,
964,12/16/20 07:14:59 pm,56.383,69.960,,,,,
965,12/16/20 07:15:00 pm,56.383,69.960,,,,,
966,12/16/20 07:15:01 pm,56.383,69.988,,,,,
967,12/16/20 07:15:02 pm,56.383,70.017,,,,,
968,12/16/20 07:15:03 pm,56.426,70.022,,,,,
969,12/16/20 07:15:04 pm,56.426,70.050,,,,,
970,12/16/20 07:15:05 pm,56.426,70.079,,,,,
971,12/16/20 07:15:06 pm,56.469,70.083,,,,,
972,12/16/20 07:15:07 pm,56.469,70.112,,,,,
973,12/16/20 07:15:08 pm,56.469,70.112,,,,,
974,12/16/20 07:15:09 pm,56.469,70.141,,,,,
975,12/16/20 07:15:10 pm,56.469,70.141,,,,,
976,12/16/20 07:15:11 pm,56.469,70.169,,,,,
977,12/16/20 07:15:12 pm,56.469,70.169,,,,,
978,12/16/20 07:15:13 pm,56.512,70.174,,,,,
979,12/16/20 07:15:14 pm,56.512,70.174,,,,,
980,12/16/20 07:15:15 pm,56.512,70.174,,,,,
981,12/16/20 07:15:16 pm,56.512,70.202,,,,,
982,12/16/20 07:15:17 pm,56.512,70.202,,,,,
983,12/16/20 07:15:18 pm,56.512,70.231,,,,,
984,12/16/20 07:15:19 pm,56.512,70.231,,,,,
985,12/16/20 07:15:20 pm,56.512,70.260,,,,,
986,12/16/20 07:15:21 pm,56.512,70.288,,,,,
987,12/16/20 07:15:22 pm,56.512,70.260,,,,,
988,12/16/20 07:15:23 pm,56.512,70.288,,,,,
989,12/16/20 07:15:24 pm,56.556,70.293,,,,,
990,12/16/20 07:15:25 pm,56.556,70.293,,,,,
991,12/16/20 07:15:26 pm,56.556,70.293,,,,,
992,12/16/20 07:15:27 pm,56.556,70.293,,,,,
993,12/16/20 07:15:28 pm,56.556,70.293,,,,,
994,12/16/20 07:15:29 pm,56.556,70.293,,,,,
995,12/16/20 07:15:30 pm,56.556,70.293,,,,,
996,12/16/20 07:15:31 pm,56.556,70.322,,,,,
997,12/16/20 07:15:32 pm,56.556,70.322,,,,,
998,12/16/20 07:15:33 pm,56.599,70.355,,,,,
999,12/16/20 07:15:34 pm,56.599,70.326,,,,,
1000,12/16/20 07:15:35 pm,56.599,70.383,,,,,
1001,12/16/20 07:15:36 pm,56.599,70.355,,,,,
1002,12/16/20 07:15:37 pm,56.642,70.359,,,,,
1003,12/16/20 07:15:38 pm,56.642,70.388,,,,,
1004,12/16/20 07:15:39 pm,56.642,70.388,,,,,
1005,12/16/20 07:15:40 pm,56.642,70.388,,,,,
1006,12/16/20 07:15:41 pm,56.642,70.416,,,,,
1007,12/16/20 07:15:42 pm,56.642,70.416,,,,,
1008,12/16/20 07:15:43 pm,56.642,70.445,,,,,
1009,12/16/20 07:15:44 pm,56.685,70.478,,,,,
1010,12/16/20 07:15:45 pm,56.685,70.478,,,,,
1011,12/16/20 07:15:46 pm,56.685,70.478,,,,,
1012,12/16/20 07:15:47 pm,56.685,70.507,,,,,
1013,12/16/20 07:15:48 pm,56.728,70.511,,,,,
1014,12/16/20 07:15:49 pm,56.728,70.540,,,,,
1015,12/16/20 07:15:50 pm,56.728,70.569,,,,,
1016,12/16/20 07:15:51 pm,56.728,70.569,,,,,
1017,12/16/20 07:15:52 pm,56.728,70.569,,,,,
1018,12/16/20 07:15:53 pm,56.728,70.597,,,,,
1019,12/16/20 07:15:54 pm,56.728,70.626,,,,,
1020,12/16/20 07:15:55 pm,56.728,70.626,,,,,
1021,12/16/20 07:15:56 pm,56.728,70.654,,,,,
1022,12/16/20 07:15:57 pm,56.772,70.659,,,,,
1023,12/16/20 07:15:58 pm,56.772,70.688,,,,,
1024,12/16/20 07:15:59 pm,56.772,70.659,,,,,
1025,12/16/20 07:16:00 pm,56.772,70.688,,,,,
1026,12/16/20 07:16:01 pm,56.772,70.688,,,,,
1027,12/16/20 07:16:02 pm,56.815,70.692,,,,,
1028,12/16/20 07:16:03 pm,56.815,70.692,,,,,
1029,12/16/20 07:16:04 pm,56.815,70.692,,,,,
1030,12/16/20 07:16:05 pm,56.815,70.664,,,,,
1031,12/16/20 07:16:06 pm,56.815,70.692,,,,,
1032,12/16/20 07:16:07 pm,56.815,70.664,,,,,
1033,12/16/20 07:16:08 pm,56.815,70.635,,,,,
1034,12/16/20 07:16:09 pm,56.858,70.611,,,,,
1035,12/16/20 07:16:10 pm,56.858,70.640,,,,,
1036,12/16/20 07:16:11 pm,56.858,70.611,,,,,
1037,12/16/20 07:16:12 pm,56.858,70.582,,,,,
1038,12/16/20 07:16:13 pm,56.858,70.554,,,,,
1039,12/16/20 07:16:14 pm,56.858,70.525,,,,,
1040,12/16/20 07:16:15 pm,56.858,70.525,,,,,
1041,12/16/20 07:16:16 pm,56.901,70.473,,,,,
1042,12/16/20 07:16:17 pm,56.901,70.473,,,,,
1043,12/16/20 07:16:18 pm,56.901,70.444,,,,,
1044,12/16/20 07:16:19 pm,56.901,70.444,,,,,
1045,12/16/20 07:16:20 pm,56.901,70.415,,,,,
1046,12/16/20 07:16:21 pm,56.901,70.387,,,,,
1047,12/16/20 07:16:22 pm,56.901,70.387,,,,,
1048,12/16/20 07:16:23 pm,56.901,70.358,,,,,
1049,12/16/20 07:16:24 pm,56.901,70.329,,,,,
1050,12/16/20 07:16:25 pm,56.901,70.301,,,,,
1051,12/16/20 07:16:26 pm,56.901,70.301,,,,,
1052,12/16/20 07:16:27 pm,56.944,70.277,,,,,
1053,12/16/20 07:16:28 pm,56.944,70.277,,,,,
1054,12/16/20 07:16:29 pm,56.944,70.248,,,,,
1055,12/16/20 07:16:30 pm,56.944,70.219,,,,,
1056,12/16/20 07:16:31 pm,56.944,70.191,,,,,
1057,12/16/20 07:16:32 pm,56.944,70.191,,,,,
1058,12/16/20 07:16:33 pm,56.944,70.191,,,,,
1059,12/16/20 07:16:34 pm,56.944,70.162,,,,,
1060,12/16/20 07:16:35 pm,56.944,70.133,,,,,
1061,12/16/20 07:16:36 pm,56.944,70.133,,,,,
1062,12/16/20 07:16:37 pm,56.944,70.105,,,,,
1063,12/16/20 07:16:38 pm,56.944,70.076,,,,,
1064,12/16/20 07:16:39 pm,56.944,70.048,,,,,
1065,12/16/20 07:16:40 pm,56.944,70.048,,,,,
1066,12/16/20 07:16:41 pm,56.944,70.019,,,,,
1067,12/16/20 07:16:42 pm,56.944,70.019,,,,,
1068,12/16/20 07:16:43 pm,56.901,70.014,,,,,
1069,12/16/20 07:16:44 pm,56.901,69.957,,,,,
1070,12/16/20 07:16:45 pm,56.901,69.928,,,,,
1071,12/16/20 07:16:46 pm,56.901,69.928,,,,,
1072,12/16/20 07:16:47 pm,56.901,69.900,,,,,
1073,12/16/20 07:16:48 pm,56.901,69.900,,,,,
1074,12/16/20 07:16:49 pm,56.901,69.842,,,,,
1075,12/16/20 07:16:50 pm,56.858,69.809,,,,,
1076,12/16/20 07:16:51 pm,56.858,69.809,,,,,
1077,12/16/20 07:16:52 pm,56.858,69.780,,,,,
1078,12/16/20 07:16:53 pm,56.858,69.752,,,,,
1079,12/16/20 07:16:54 pm,56.858,69.752,,,,,
1080,12/16/20 07:16:55 pm,56.858,69.694,,,,,
1081,12/16/20 07:16:56 pm,56.815,69.718,,,,,
1082,12/16/20 07:16:57 pm,56.815,69.690,,,,,
1083,12/16/20 07:16:58 pm,56.815,69.690,,,,,
1084,12/16/20 07:16:59 pm,56.815,69.661,,,,,
1085,12/16/20 07:17:00 pm,56.815,69.661,,,,,
1086,12/16/20 07:17:01 pm,56.815,69.632,,,,,
1087,12/16/20 07:17:02 pm,56.815,69.632,,,,,
1088,12/16/20 07:17:03 pm,56.772,69.628,,,,,
1089,12/16/20 07:17:04 pm,56.772,69.599,,,,,
1090,12/16/20 07:17:05 pm,56.772,69.599,,,,,
1091,12/16/20 07:17:06 pm,56.772,69.570,,,,,
1092,12/16/20 07:17:07 pm,56.772,69.570,,,,,
1093,12/16/20 07:17:08 pm,56.772,69.570,,,,,
1094,12/16/20 07:17:09 pm,56.772,69.570,,,,,
1095,12/16/20 07:17:10 pm,56.728,69.537,,,,,
1096,12/16/20 07:17:11 pm,56.728,69.566,,,,,
1097,12/16/20 07:17:12 pm,56.728,69.595,,,,,
1098,12/16/20 07:17:13 pm,56.728,69.595,,,,,
1099,12/16/20 07:17:14 pm,56.728,69.623,,,,,
1100,12/16/20 07:17:15 pm,56.728,69.623,,,,,
1101,12/16/20 07:17:16 pm,56.728,69.623,,,,,
1102,12/16/20 07:17:17 pm,56.728,69.623,,,,,
1103,12/16/20 07:17:18 pm,56.728,69.623,,,,,
1104,12/16/20 07:17:19 pm,56.728,69.623,,,,,
1105,12/16/20 07:17:20 pm,56.728,69.652,,,,,
1106,12/16/20 07:17:21 pm,56.728,69.652,,,,,
1107,12/16/20 07:17:22 pm,56.685,69.619,,,,,
1108,12/16/20 07:17:23 pm,56.685,69.648,,,,,
1109,12/16/20 07:17:24 pm,56.685,69.619,,,,,
1110,12/16/20 07:17:25 pm,56.685,69.648,,,,,
1111,12/16/20 07:17:26 pm,56.685,69.619,,,,,
1112,12/16/20 07:17:27 pm,56.642,69.643,,,,,
1113,12/16/20 07:17:28 pm,56.642,69.614,,,,,
1114,12/16/20 07:17:29 pm,56.642,69.614,,,,,
1115,12/16/20 07:17:30 pm,56.642,69.614,,,,,
1116,12/16/20 07:17:31 pm,56.642,69.614,,,,,
1117,12/16/20 07:17:32 pm,56.642,69.614,,,,,
1118,12/16/20 07:17:33 pm,56.642,69.614,,,,,
1119,12/16/20 07:17:34 pm,56.642,69.614,,,,,
1120,12/16/20 07:17:35 pm,56.642,69.643,,,,,
1121,12/16/20 07:17:36 pm,56.642,69.614,,,,,
1122,12/16/20 07:17:37 pm,56.599,69.639,,,,,
1123,12/16/20 07:17:38 pm,56.599,69.639,,,,,
1124,12/16/20 07:17:39 pm,56.599,69.639,,,,,
1125,12/16/20 07:17:40 pm,56.599,69.639,,,,,
1126,12/16/20 07:17:41 pm,56.599,69.667,,,,,
1127,12/16/20 07:17:42 pm,56.599,69.639,,,,,
1128,12/16/20 07:17:43 pm,56.599,69.667,,,,,
1129,12/16/20 07:17:44 pm,56.556,69.663,,,,,
1130,12/16/20 07:17:45 pm,56.556,69.663,,,,,
1131,12/16/20 07:17:46 pm,56.556,69.691,,,,,
1132,12/16/20 07:17:47 pm,56.556,69.663,,,,,
1133,12/16/20 07:17:48 pm,56.556,69.691,,,,,
1134,12/16/20 07:17:49 pm,56.556,69.691,,,,,
1135,12/16/20 07:17:50 pm,56.556,69.691,,,,,
1136,12/16/20 07:17:51 pm,56.556,69.720,,,,,
1137,12/16/20 07:17:52 pm,56.512,69.716,,,,,
1138,12/16/20 07:17:53 pm,56.512,69.716,,,,,
1139,12/16/20 07:17:54 pm,56.512,69.716,,,,,
1140,12/16/20 07:17:55 pm,56.512,69.716,,,,,
1141,12/16/20 07:17:56 pm,56.512,69.716,,,,,
1142,12/16/20 07:17:57 pm,56.512,69.744,,,,,
1143,12/16/20 07:17:58 pm,56.512,69.744,,,,,
1144,12/16/20 07:17:59 pm,56.512,69.744,,,,,
1145,12/16/20 07:18:00 pm,56.512,69.773,,,,,
1146,12/16/20 07:18:01 pm,56.512,69.773,,,,,
1147,12/16/20 07:18:02 pm,56.512,69.802,,,,,
1148,12/16/20 07:18:03 pm,56.469,69.797,,,,,
1149,12/16/20 07:18:04 pm,56.469,69.826,,,,,
1150,12/16/20 07:18:05 pm,56.469,69.826,,,,,
1151,12/16/20 07:18:06 pm,56.469,69.826,,,,,
1152,12/16/20 07:18:07 pm,56.469,69.826,,,,,
1153,12/16/20 07:18:08 pm,56.469,69.826,,,,,
1154,12/16/20 07:18:09 pm,56.469,69.883,,,,,
1155,12/16/20 07:18:10 pm,56.469,69.883,,,,,
1156,12/16/20 07:18:11 pm,56.469,69.883,,,,,
1157,12/16/20 07:18:12 pm,56.469,69.883,,,,,
1158,12/16/20 07:18:13 pm,56.469,69.912,,,,,
1159,12/16/20 07:18:14 pm,56.469,69.912,,,,,
1160,12/16/20 07:18:15 pm,56.469,69.940,,,,,
1161,12/16/20 07:18:16 pm,56.469,69.940,,,,,
1162,12/16/20 07:18:17 pm,56.469,69.969,,,,,
1163,12/16/20 07:18:18 pm,56.469,69.969,,,,,
1164,12/16/20 07:18:19 pm,56.469,69.998,,,,,
1165,12/16/20 07:18:20 pm,56.469,70.026,,,,,
1166,12/16/20 07:18:21 pm,56.469,70.026,,,,,
1167,12/16/20 07:18:22 pm,56.469,70.026,,,,,
1168,12/16/20 07:18:23 pm,56.469,70.055,,,,,
1169,12/16/20 07:18:24 pm,56.469,70.083,,,,,
1170,12/16/20 07:18:25 pm,56.469,70.055,,,,,
1171,12/16/20 07:18:26 pm,56.469,70.083,,,,,
1172,12/16/20 07:18:27 pm,56.469,70.112,,,,,
1173,12/16/20 07:18:28 pm,56.469,70.112,,,,,
1174,12/16/20 07:18:29 pm,56.469,70.141,,,,,
1175,12/16/20 07:18:30 pm,56.469,70.141,,,,,
1176,12/16/20 07:18:31 pm,56.469,70.141,,,,,
1177,12/16/20 07:18:32 pm,56.469,70.141,,,,,
1178,12/16/20 07:18:33 pm,56.469,70.141,,,,,
1179,12/16/20 07:18:34 pm,56.469,70.169,,,,,
1180,12/16/20 07:18:35 pm,56.469,70.169,,,,,
1181,12/16/20 07:18:36 pm,56.469,70.198,,,,,
1182,12/16/20 07:18:37 pm,56.469,70.198,,,,,
1183,12/16/20 07:18:38 pm,56.469,70.198,,,,,
1184,12/16/20 07:18:39 pm,56.469,70.227,,,,,
1185,12/16/20 07:18:40 pm,56.469,70.227,,,,,
1186,12/16/20 07:18:41 pm,56.469,70.198,,,,,
1187,12/16/20 07:18:42 pm,56.469,70.227,,,,,
1188,12/16/20 07:18:43 pm,56.469,70.227,,,,,
1189,12/16/20 07:18:44 pm,56.469,70.255,,,,,
1190,12/16/20 07:18:45 pm,56.469,70.255,,,,,
1191,12/16/20 07:18:46 pm,56.469,70.255,,,,,
1192,12/16/20 07:18:47 pm,56.469,70.255,,,,,
1193,12/16/20 07:18:48 pm,56.469,70.255,,,,,
1194,12/16/20 07:18:49 pm,56.469,70.255,,,,,
1195,12/16/20 07:18:50 pm,56.469,70.284,,,,,
1196,12/16/20 07:18:51 pm,56.469,70.284,,,,,
1197,12/16/20 07:18:52 pm,56.512,70.288,,,,,
1198,12/16/20 07:18:53 pm,56.512,70.317,,,,,
1199,12/16/20 07:18:54 pm,56.512,70.317,,,,,
1200,12/16/20 07:18:55 pm,56.512,70.346,,,,,
1201,12/16/20 07:18:56 pm,56.556,70.350,,,,,
1202,12/16/20 07:18:57 pm,56.556,70.350,,,,,
1203,12/16/20 07:18:58 pm,56.556,70.379,,,,,
1204,12/16/20 07:18:59 pm,56.556,70.379,,,,,
1205,12/16/20 07:19:00 pm,56.556,70.379,,,,,
1206,12/16/20 07:19:01 pm,56.599,70.412,,,,,
1207,12/16/20 07:19:02 pm,56.556,70.407,,,,,
1208,12/16/20 07:19:03 pm,56.599,70.440,,,,,
1209,12/16/20 07:19:04 pm,56.599,70.412,,,,,
1210,12/16/20 07:19:05 pm,56.599,70.412,,,,,
1211,12/16/20 07:19:06 pm,56.599,70.412,,,,,
1212,12/16/20 07:19:07 pm,56.599,70.412,,,,,
1213,12/16/20 07:19:08 pm,56.642,70.416,,,,,
1214,12/16/20 07:19:09 pm,56.642,70.416,,,,,
1215,12/16/20 07:19:10 pm,56.642,70.416,,,,,
1216,12/16/20 07:19:11 pm,56.642,70.416,,,,,
1217,12/16/20 07:19:12 pm,56.642,70.445,,,,,
1218,12/16/20 07:19:13 pm,56.642,70.445,,,,,
1219,12/16/20 07:19:14 pm,56.642,70.445,,,,,
1220,12/16/20 07:19:15 pm,56.642,70.445,,,,,
1221,12/16/20 07:19:16 pm,56.642,70.416,,,,,
1222,12/16/20 07:19:17 pm,56.642,70.416,,,,,
1223,12/16/20 07:19:18 pm,56.642,70.416,,,,,
1224,12/16/20 07:19:19 pm,56.642,70.416,,,,,
1225,12/16/20 07:19:20 pm,56.642,70.416,,,,,
1226,12/16/20 07:19:21 pm,56.642,70.416,,,,,
1227,12/16/20 07:19:22 pm,56.642,70.416,,,,,
1228,12/16/20 07:19:23 pm,56.642,70.416,,,,,
1229,12/16/20 07:19:24 pm,56.642,70.388,,,,,
1230,12/16/20 07:19:25 pm,56.599,70.383,,,,,
1231,12/16/20 07:19:26 pm,56.599,70.355,,,,,
1232,12/16/20 07:19:27 pm,56.599,70.326,,,,,
1233,12/16/20 07:19:28 pm,56.599,70.297,,,,,
1234,12/16/20 07:19:29 pm,56.599,70.297,,,,,
1235,12/16/20 07:19:30 pm,56.599,70.269,,,,,
1236,12/16/20 07:19:31 pm,56.556,70.264,,,,,
1237,12/16/20 07:19:32 pm,56.556,70.264,,,,,
1238,12/16/20 07:19:33 pm,56.556,70.236,,,,,
1239,12/16/20 07:19:34 pm,56.556,70.207,,,,,
1240,12/16/20 07:19:35 pm,56.556,70.236,,,,,
1241,12/16/20 07:19:36 pm,56.556,70.207,,,,,
1242,12/16/20 07:19:37 pm,56.556,70.207,,,,,
1243,12/16/20 07:19:38 pm,56.556,70.178,,,,,
1244,12/16/20 07:19:39 pm,56.556,70.207,,,,,
1245,12/16/20 07:19:40 pm,56.556,70.207,,,,,
1246,12/16/20 07:19:41 pm,56.556,70.207,,,,,
1247,12/16/20 07:19:42 pm,56.556,70.236,,,,,
1248,12/16/20 07:19:43 pm,56.556,70.236,,,,,
1249,12/16/20 07:19:44 pm,56.512,70.260,,,,,
1250,12/16/20 07:19:45 pm,56.512,70.260,,,,,
1251,12/16/20 07:19:46 pm,56.512,70.260,,,,,
1252,12/16/20 07:19:47 pm,56.512,70.260,,,,,
1253,12/16/20 07:19:48 pm,56.512,70.288,,,,,
1254,12/16/20 07:19:49 pm,56.512,70.288,,,,,
1255,12/16/20 07:19:50 pm,56.512,70.288,,,,,
1256,12/16/20 07:19:51 pm,56.469,70.284,,,,,
1257,12/16/20 07:19:52 pm,56.469,70.312,,,,,
1258,12/16/20 07:19:53 pm,56.469,70.312,,,,,
1259,12/16/20 07:19:54 pm,56.469,70.341,,,,,
1260,12/16/20 07:19:55 pm,56.469,70.312,,,,,
1261,12/16/20 07:19:56 pm,56.469,70.341,,,,,
1262,12/16/20 07:19:57 pm,56.469,70.341,,,,,
1263,12/16/20 07:19:58 pm,56.469,70.370,,,,,
1264,12/16/20 07:19:59 pm,56.469,70.370,,,,,
1265,12/16/20 07:20:00 pm,56.469,70.398,,,,,
1266,12/16/20 07:20:01 pm,56.469,70.370,,,,,
1267,12/16/20 07:20:02 pm,56.426,70.394,,,,,
1268,12/16/20 07:20:03 pm,56.426,70.394,,,,,
1269,12/16/20 07:20:04 pm,56.383,70.418,,,,,
1270,12/16/20 07:20:05 pm,56.383,70.389,,,,,
1271,12/16/20 07:20:06 pm,56.383,70.389,,,,,
1272,12/16/20 07:20:07 pm,56.383,70.389,,,,,
1273,12/16/20 07:20:08 pm,56.340,70.413,,,,,
1274,12/16/20 07:20:09 pm,56.340,70.413,,,,,
1275,12/16/20 07:20:10 pm,56.340,70.384,,,,,
1276,12/16/20 07:20:11 pm,56.340,70.413,,,,,
1277,12/16/20 07:20:12 pm,56.295,70.437,,,,,
1278,12/16/20 07:20:13 pm,56.295,70.437,,,,,
1279,12/16/20 07:20:14 pm,56.295,70.437,,,,,
1280,12/16/20 07:20:15 pm,56.251,70.461,,,,,
1281,12/16/20 07:20:16 pm,56.251,70.490,,,,,
1282,12/16/20 07:20:17 pm,56.251,70.461,,,,,
1283,12/16/20 07:20:18 pm,56.208,70.514,,,,,
1284,12/16/20 07:20:19 pm,56.208,70.514,,,,,
1285,12/16/20 07:20:20 pm,56.208,70.514,,,,,
1286,12/16/20 07:20:21 pm,56.165,70.538,,,,,
1287,12/16/20 07:20:22 pm,56.165,70.538,,,,,
1288,12/16/20 07:20:23 pm,56.165,70.538,,,,,
1289,12/16/20 07:20:24 pm,56.122,70.562,,,,,
1290,12/16/20 07:20:25 pm,56.122,70.590,,,,,
1291,12/16/20 07:20:26 pm,56.122,70.590,,,,,
1292,12/16/20 07:20:27 pm,56.122,70.619,,,,,
1293,12/16/20 07:20:28 pm,56.079,70.614,,,,,
1294,12/16/20 07:20:29 pm,56.079,70.643,,,,,
1295,12/16/20 07:20:30 pm,56.035,70.667,,,,,
1296,12/16/20 07:20:31 pm,56.035,70.695,,,,,
1297,12/16/20 07:20:32 pm,56.035,70.667,,,,,
1298,12/16/20 07:20:33 pm,56.035,70.695,,,,,
1299,12/16/20 07:20:34 pm,55.992,70.719,,,,,
1300,12/16/20 07:20:35 pm,55.992,70.719,,,,,
1301,12/16/20 07:20:36 pm,55.949,70.743,,,,,
1302,12/16/20 07:20:37 pm,55.949,70.743,,,,,
1303,12/16/20 07:20:38 pm,55.949,70.771,,,,,
1304,12/16/20 07:20:39 pm,55.906,70.767,,,,,
1305,12/16/20 07:20:40 pm,55.906,70.795,,,,,
1306,12/16/20 07:20:41 pm,55.906,70.795,,,,,
1307,12/16/20 07:20:42 pm,55.906,70.824,,,,,
1308,12/16/20 07:20:43 pm,55.863,70.848,,,,,
1309,12/16/20 07:20:44 pm,55.863,70.905,,,,,
1310,12/16/20 07:20:45 pm,55.863,70.905,,,,,
1311,12/16/20 07:20:46 pm,55.863,70.933,,,,,
1312,12/16/20 07:20:47 pm,55.863,70.990,,,,,
1313,12/16/20 07:20:48 pm,55.863,71.019,,,,,
1314,12/16/20 07:20:49 pm,55.819,71.043,,,,,
1315,12/16/20 07:20:50 pm,55.819,71.100,,,,,
1316,12/16/20 07:20:51 pm,55.819,71.100,,,,,
1317,12/16/20 07:20:52 pm,55.819,71.157,,,,,
1318,12/16/20 07:20:53 pm,55.776,71.180,,,,,
1319,12/16/20 07:20:54 pm,55.776,71.209,,,,,
1320,12/16/20 07:20:55 pm,55.776,71.237,,,,,
1321,12/16/20 07:20:56 pm,55.776,71.266,,,,,
1322,12/16/20 07:20:57 pm,55.776,71.266,,,,,
1323,12/16/20 07:20:58 pm,55.776,71.323,,,,,
1324,12/16/20 07:20:59 pm,55.776,71.351,,,,,
1325,12/16/20 07:21:00 pm,55.776,71.380,,,,,
1326,12/16/20 07:21:01 pm,55.776,71.408,,,,,
1327,12/16/20 07:21:02 pm,55.819,71.470,,,,,
1328,12/16/20 07:21:03 pm,55.819,71.498,,,,,
1329,12/16/20 07:21:04 pm,55.819,71.555,,,,,
1330,12/16/20 07:21:05 pm,55.819,71.612,,,,,
1331,12/16/20 07:21:06 pm,55.819,71.612,,,,,
1332,12/16/20 07:21:07 pm,55.776,71.664,,,,,
1333,12/16/20 07:21:08 pm,55.776,71.664,,,,,
1334,12/16/20 07:21:09 pm,55.776,71.692,,,,,
1335,12/16/20 07:21:10 pm,55.776,71.692,,,,,
1336,12/16/20 07:21:11 pm,55.776,71.721,,,,,
1337,12/16/20 07:21:12 pm,55.776,71.721,,,,,
1338,12/16/20 07:21:13 pm,55.776,71.749,,,,,
1339,12/16/20 07:21:14 pm,55.776,71.778,,,,,
1340,12/16/20 07:21:15 pm,55.776,71.778,,,,,
1341,12/16/20 07:21:16 pm,55.776,71.806,,,,,
1342,12/16/20 07:21:17 pm,55.776,71.806,,,,,
1343,12/16/20 07:21:18 pm,55.776,71.834,,,,,
1344,12/16/20 07:21:19 pm,55.776,71.834,,,,,
1345,12/16/20 07:21:20 pm,55.776,71.891,,,,,
1346,12/16/20 07:21:21 pm,55.776,71.891,,,,,
1347,12/16/20 07:21:22 pm,55.776,71.948,,,,,
1348,12/16/20 07:21:23 pm,55.776,71.976,,,,,
